stripper - Spec Value (Duty),stripper - Stage Pressure (Condenser),stripper - Stage Pressure (Reboiler),DEA6 - Temperature,DEA6 - CO2 Composition(mole %),DEA6 - H2S Composition(ppm),DEA6 - Acid Gas Temperature,DEA7 - Temperature,DEA7 - CO2 Composition(mole %),DEA7 - H2S Composition(ppm)
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01371,75.19
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.15
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01368,75.14
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.14
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.14
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.13
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.13
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.13
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.13
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.13
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01369,75.12
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.08
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.06
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.06
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.06
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.06
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.06
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18500000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.05
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
18600000.0,20.3,23.3,210,0.03972,171.7,210,268.3,0.01367,75.04
